Amount,Company,Item,Item Type,Nutritional Category,Qty,Serving Size
310,McDonalds,McD Caesar Salad with Crispy Chicken,Salads,Calories,0,10.8 oz (306 g)
310,McDonalds,McD Cheeseburger,Sandwiches,Calories,0,4.2 oz (119 g)
310,McDonalds,McD Fruit & Walnut Salad,Salads,Calories,0,9.3 oz (264 g)
310,McDonalds,McD Sausage Patty,Breakfast,Sodium,0,1.5 oz (43 g)
310,Pizza Hut,P Hut Sicilian Supreme Pizza,Pizza,Calories,0,134 grams
310,Pizza Hut,P Hut Thin N Crispy Meat Lover s,Pizza,Calories,0,116 grams
310,Subway,Subway Veggie Delite Salad,Salads,Sodium,0,233 grams
310,Taco Bell,T Bell Choco Taco Ice Cream Dessert,Other,Calories,0,4 ounces
310,Wendys,Wendys Large Chili,Sides,Calories,0,340 grams
310,Wendys,Wendys Plain Potato,Sides,Calories,0,284 grams
311,Subway,Subway Roasted Chicken Breast,Sandwiches,Calories,0,234 grams
312,KFC,KFC Tender Roast Thigh no skin,Chicken,Sodium,0,59 grams
315,Pizza Hut,P Hut Personal Pan Beef Pizza (whole),Pizza,Total Fat,0,291
318,Arbys,Arbys Butterfinger Polar Swirl,Desserts,Sodium,0,329 grams
320,Arbys,Arbys Cheesecake (plain),Desserts,Calories,0,87 grams
320,Arbys,Arbys Cherry Turnover,Desserts,Calories,0,89 grams
320,Baskin Robbins,Bask Rob Aloha Berry Banana (hard),Ice Cream,Calories,0,16 ounces
320,Blimpies,Blimpies Turkey,Sandwiches,Calories,0,235 grams
320,Boston Market,Bos Mkt 1-4 Dark Meat Chicken with skin,Chicken,Calories,0,125 grams
320,Burger King,BK Biscuit with sausage,Breakfast,Calories from Fat,0,131 grams
320,Burger King,BK Croissanwich saus egg cheese,Breakfast,Calories from Fat,0,153 grams
320,Burger King,BK Double Cheeseburger,Sandwiches,Calories from Fat,0,207 grams
320,Dairy Queen,DQ Bacon Double Cheeseburger,Sandwiches,Calories from Fat,0,255 grams
320,Dairy Queen,DQ Md ChocChip Cookie Dough,Desserts,Calories from Fat,0,439 grams
320,Dairy Queen,DQ Onion Rings,Sides,Calories,0,113 grams
320,Dairy Queen,DQ Small Strawberry Breeze,Desserts,Calories,0,266 grams
320,Hardees,Hardees Cheeseburger,Sandwiches,Calories,0,123 grams
320,Hardees,Hardees Sausage Biscuit,Breakfast,Calories from Fat,0,114 grams
320,Pizza Hut,P Hut Hand Tossed Meat Lovers,Pizza,Calories,0,129 grams
320,Pizza Hut,P Hut Hand Tossed Pork Pizza,Pizza,Calories,0,134 grams
320,Pizza Hut,P Hut Pan Pork Pizza,Pizza,Calories,0,123 grams
320,Pizza Hut,P Hut Pan Supreme Pizza,Pizza,Calories,0,133 grams
320,Pizza Hut,P Hut Sicilian Pepperoni Lovers Pizza,Pizza,Calories,0,125 grams
320,Pizza Hut,P Hut Sicilian Pork Topping Pizza,Pizza,Calories,0,125 grams
320,Subway,Subway Meatball Salad,Salads,Calories,0,346 grams
320,Taco Bell,T Bell Nachos,Other,Calories,0,3.5 ounces
320,Wendys,Wendys Deluxe Garden Salad,Salads,Sodium,0,270 grams
320,Wendys,Wendys Jr Cheeseburger,Sandwiches,Calories,0,130 grams
320,Wendys,Wendys Kids Meal Cheeseburger,Sandwiches,Calories,0,123 grams
320,Wendys,Wendys Large Frosty Dairy,Sides,Sodium,0,369 grams
321,Subway,Subway Turkey Breast & Bacon,Sandwiches,Calories,0,288 grams
324,Arbys,Arbys Deluxe Baked Potato,Sides,Calories from Fat,0,432 grams
324,Arbys,Arbys Sicilian Meat & Cheese Panini,Sandwiches,Calories from Fat,0,361 grams
326,Papa Johns,Pa Johns Original Crust Sausage Pizza,Pizza,Calories,0,141 grams
329,Arbys,Arbys Ham n Cheese Melt,Sandwiches,Calories,0,141 grams
330,Arbys,Arbys Apple Turnover,Desserts,Calories,0,89 grams
330,Burger King,BK Medium Chocolate Shake,Desserts,Sodium,0,397 grams
330,Burger King,BK Medium Onion Rings,Sides,Calories,0,94 grams
330,Burger King,BK Medium Vanilla Shake,Desserts,Sodium,0,397 grams
330,Burger King,BK Small Chocolate Shake,Desserts,Calories,0,305 grams
330,Burger King,BK Small Vanilla Shake,Desserts,Calories,0,305 grams
330,Dairy Queen,DQ Chili n Cheese Dog,Other,Calories,0,142 grams
330,Dairy Queen,DQ Medium Vanilla Cone,Desserts,Calories,0,198 grams
330,Hardees,Hardees Chicken Thigh,Other,Calories,0,121 grams
330,Hardees,Hardees Small Mashed Potatoes,Sides,Sodium,0,113 grams
330,McDonalds,McD Chocolate Triple Thick Shake (21 fl oz cup),Desserts,Sodium,0,583 mL
330,McDonalds,McD Hot Fudge Sundae,Desserts,Calories,0,6.3 oz (179 g)
330,McDonalds,McD Large French Fries,French Fries,Sodium,0,6 oz (171 g)
330,Papa Johns,Pa Johns Thin Crust The Works Pizza,Pizza,Calories,0,144 grams
330,Pizza Hut,P Hut Hand Tossed Beef Pizza,Pizza,Calories,0,134 grams
330,Pizza Hut,P Hut Pan Beef Pizza,Pizza,Calories,0,123 grams
330,Pizza Hut,P Hut Pan Pepperoni Lovers Pizza,Pizza,Calories,0,122 grams
330,Pizza Hut,P Hut Sicilian Italian Sausage Pizza,Pizza,Calories,0,124 grams
330,Taco Bell,T Bell Chili Cheese Burrito,Burritos,Calories,0,5 ounces
330,Taco Bell,T Bell Double Decker Taco,Tacos,Calories,0,5.75 ounces
330,Taco Bell,T Bell Taco,Tacos,Sodium,0,2.75 ounces
330,Wendys,Wendys Small Frosty Dairy,Sides,Calories,0,227 grams
331,KFC,KFC Tender Roast Wing with skin,Chicken,Sodium,0,50 grams
333,Arbys,Arbys Cheddar Curly Fries,Sides,Calories,0,120 grams
340,Arbys,Arbys Junior Roast Beef,Sandwiches,Calories,0,126 grams
340,Arbys,Arbys Medium Homestyle Fries,Sides,Calories,0,114 grams
340,Baskin Robbins,Bask Rob Cappuccino Blast with whip cream,Ice Cream,Calories,0,16 ounces
340,Blimpies,Blimpies Roast Beef,Sandwiches,Calories,0,241 grams
340,Boston Market,Bos Mkt Chocolate Chip Cookie,Sides,Calories,0,79 grams
340,Boston Market,Bos Mkt Old-Fashioned Potato Salad,Sides,Calories,0,176 grams
340,Burger King,BK BK Big Fish,Sandwiches,Calories from Fat,0,263 grams
340,Burger King,BK Chicken Tenders (8 pieces),Sides,Calories,0,123 grams
340,Burger King,BK Dutch Apple Pie,Desserts,Calories,0,113 grams
340,Burger King,BK Hamburger,Sandwiches,Calories,0,125 grams
340,Dairy Queen,DQ Cheeseburger,Sandwiches,Calories,0,152 grams
340,Dairy Queen,DQ DQ Frozen 8 Round Cake,Desserts,Calories,0,177 grams
340,Dairy Queen,DQ Fudge Cake Supreme,Desserts,Calories from Fat,0,318 grams
340,Dairy Queen,DQ Medium Chocolate Cone,Desserts,Calories,0,198 grams
340,Dairy Queen,DQ Small Dipped Cone,Desserts,Calories,0,156 grams
340,Hardees,Hardees Medium Crispy Curls Potatoes,Sides,Calories,0,96 grams
340,Hardees,Hardees Regular French Fries,Sides,Calories,0,113 grams
340,Hardees,Hardees Small Cole Slaw,Sides,Sodium,0,113 grams
340,McDonalds,McD Hot Caramel Sundae,Desserts,Calories,0,6.4 oz (182 g)
340,Pizza Hut,P Hut Hand Tossed Italian Sausage,Pizza,Calories,0,134 grams
340,Pizza Hut,P Hut Pan Italian Sausage Pizza,Pizza,Calories,0,123 grams
340,Pizza Hut,P Hut Pan Super Supreme Pizza,Pizza,Calories,0,143 grams
340,Pizza Hut,P Hut Sicilian Super Supreme Pizza,Pizza,Calories,0,142 grams
340,Taco Bell,T Bell Gordita Baja with grilled chicken,Gorditas,Calories,0,5.5 ounces
340,Taco Bell,T Bell Gordita Baja with grilled steak,Gorditas,Calories,0,5.5 ounces
341,Arbys,Arbys Chocolate Shake,Desserts,Sodium,0,340 grams
342,Arbys,Arbys Roast Chicken & Pesto Panini,Sandwiches,Calories from Fat,0,388 grams
345,Papa Johns,Pa Johns Original Crust The Works Pizza,Pizza,Calories,0,161 grams
346,Arbys,Arbys Heath Polar Swirl,Desserts,Sodium,0,329 grams
350,Baskin Robbins,Bask Rob Gone Banana (soft),Ice Cream,Calories,0,16 ounces
350,Burger King,BK Chicken Sandwich,Sandwiches,Calories from Fat,0,224 grams
350,Burger King,BK Double Bacon Cheeseburger,Sandwiches,Calories from Fat,0,215 grams
350,Burger King,BK Whopper Sandwich,Sandwiches,Calories from Fat,0,278 grams
350,Dairy Queen,DQ Small French Fries,Sides,Calories,0,113 grams
350,Hardees,Hardees Apple Cinn n Raisin Biscuit,Breakfast,Sodium,0,75 grams
350,Hardees,Hardees Grilled Chicken Sandwich,Sandwiches,Calories,0,175 grams
350,Hardees,Hardees Vanilla Shake,Desserts,Calories,0,349 grams
350,KFC,KFC Extra Crispy Whole Wing,Chicken,Sodium,0,55 grams
350,KFC,KFC Spicy Buffalo Strips,Chicken,Calories,0,120 grams
350,McDonalds,McD Bacon Ranch Salad with Crispy Chicken,Salads,Calories,0,11.2 oz (316 g)
350,McDonalds,McD Medium French Fries,French Fries,Calories,0,4 oz (114 g)
350,McDonalds,McD Strawberry Triple Thick Shake (32 fl oz cup),Desserts,Sodium,0,888 mL
350,Pizza Hut,P Hut Sicilian Meat Lovers Pizza,Pizza,Calories,0,133 grams
350,Taco Bell,T Bell Cheese Quesadilla,Other,Calories,0,4.25 ounces
350,Taco Bell,T Bell Taco Supreme,Tacos,Sodium,0,4 ounces
351,Arbys,Arbys Snickers Polar Swirl,Desserts,Sodium,0,329 grams
353,Subway,Subway Steak & Cheese,Sandwiches,Calories,0,245 grams
355,Arbys,Arbys Baked Potato (plain),Sides,Calories,0,326 grams
359,Arbys,Arbys Ham n Cheese,Sandwiches,Calories,0,169 grams
360,Arbys,Arbys Big Montana,Sandwiches,Calories from Fat,0,313 grams
360,Arbys,Arbys Cinnamon Nut Danish,Sides,Calories,0,100 grams
360,Arbys,Arbys Vanilla Shake,Desserts,Calories,0,340 grams
360,Dairy Queen,DQ Strawberry Shortcake,Desserts,Sodium,0,241 grams
360,Hardees,Hardees Small Peach Cobbler,Desserts,Sodium,0,179 grams
360,McDonalds,McD Double Quarter Pounder with Cheese,Sandwiches,Calories from Fat,0,9.9 oz (280 g)
360,Pizza Hut,P Hut Pan Meat Lovers Pizza,Pizza,Calories,0,133 grams
360,Taco Bell,T Bell Gordita Baja beef,Gorditas,Calories,0,5.5 ounces
360,Taco Bell,T Bell Nachos Bellgrande,Other,Calories from Fat,0,11 ounces
360,Wendys,Wendys Jr Cheeseburger Deluxe,Sandwiches,Calories,0,180 grams
360,Wendys,Wendys Plain Single Hamburger,Sandwiches,Calories,0,133 grams
362,Subway,Subway Steak & Cheese,Sandwiches,Calories,0,253 grams
370,Baskin Robbins,Bask Rob Very Strawberry Smoothie (hard),Smoothie,Calories,0,16 ounces
370,Boston Market,Bos Mkt Chunky Chicken Salad,Salads,Calories,0,158 grams
370,Boston Market,Bos Mkt Cranberry Relish,Sides,Calories,0,225 grams
370,Burger King,BK Medium French Fries,Sides,Calories,0,116 grams
370,Dairy Queen,DQ Small Chocolate Malt,Desserts,Sodium,0,418 grams
370,Hardees,Hardees Chicken Breast,Other,Calories,0,148 grams
370,Hardees,Hardees Chocolate Shake,Desserts,Calories,0,349 grams
370,Hardees,Hardees Sausage-Egg Biscuit,Breakfast,Calories from Fat,0,156 grams
370,KFC,KFC Hot & Spicy Thigh,Chicken,Calories,0,107 grams
370,McDonalds,McD California Cobb Salad with Crispy Chicken,Salads,Calories,0,11.7 oz (331 g)
370,McDonalds,McD Sausage McMuffin,Breakfast,Calories,0,4 oz (114 g)
370,McDonalds,McD Vanilla Triple Thick Shake (32 fl oz cup),Desserts,Sodium,0,888 mL
370,Taco Bell,T Bell Bean Burrito,Burritos,Calories,0,7 ounces
370,Taco Bell,T Bell Gordita Santa Fe with grilled steak,Gorditas,Calories,0,5.5 ounces
370,Taco Bell,T Bell Gordita SantaFe with grilled chix,Gorditas,Calories,0,5.5 ounces
370,Wendys,Wendys Sour Cream & Chives Potato,Sides,Calories,0,312 grams
374,Dominos,Dominos Lg Hand Tossed Cheese Pizza,Pizza,Calories,0,159 grams
375,KFC,KFC Extra Crispy Drumstick,Chicken,Sodium,0,67 grams
378,KFC,KFC Chunky Chicken Pot Pie,Chicken,Calories from Fat,0,368 grams
378,Subway,Subway Seafood & Crab with light mayo,Sandwiches,Calories,0,252 grams
380,Arbys,Arbys Arby-Q,Sandwiches,Calories,0,182 grams
380,Arbys,Arbys Arbys Melt with Cheddar,Sandwiches,Calories,0,148 grams
380,Boston Market,Bos Mkt Caesar Salad Entree,Salads,Calories from Fat,0,283 grams
380,Burger King,BK Big King Sandwich,Sandwiches,Calories from Fat,0,218 grams
380,Burger King,BK Cheeseburger,Sandwiches,Calories,0,141 grams
380,Dairy Queen,DQ Small Chocolate Cookie Blizzard,Desserts,Sodium,0,276 grams
380,Dairy Queen,DQ Small Heath Breeze,Desserts,Sodium,0,291 grams
380,Hardees,Hardees All Star,Sandwiches,Calories from Fat,0,266 grams
380,KFC,KFC Extra Crispy Thigh,Chicken,Calories,0,118 grams
380,McDonalds,McD Chicken Selects Premium Breast Strips (3 pc),Chicken McNuggets and Selects,Calories,0,4.7 oz (133 g)
380,Papa Johns,Pa Johns Cheesesticks (2),Sides,Sodium,0,60 grams
380,Taco Bell,T Bell Breakfast Cheese Quesadilla,Breakfast,Calories,0,5.5 ounces
380,Taco Bell,T Bell Double Decker Taco Supreme,Tacos,Calories,0,7 ounces
380,Taco Bell,T Bell Gordita Santa Fe with beef,Gorditas,Calories,0,5.5 ounces
380,Wendys,Wendys Taco Salad,Salads,Calories,0,468 grams
382,Dominos,Dominos Green Olives,Toppings,Cholesterol,0,19 grams
384,Arbys,Arbys Jamocha Shake,Desserts,Calories,0,340 grams
384,Subway,Subway Subway Melt,Sandwiches,Calories,0,256 grams
385,Arbys,Arbys Peanut Butter Cup Polar Swirl,Desserts,Sodium,0,329 grams
388,Arbys,Arbys Grilled Chicken BBQ,Sandwiches,Calories,0,201 grams
388,Papa Johns,Pa Johns Thin Crust All The Meats Pizza,Pizza,Calories,0,135 grams
389,Papa Johns,Pa Johns Original Crust All The Meats,Pizza,Calories,0,158 grams
390,Boston Market,Bos Mkt Cinnamon Apple Pie,Sides,Calories,0,136 grams
390,Boston Market,Bos Mkt Corn Bread (1 loaf),Sides,Sodium,0,68 grams
390,Boston Market,Bos Mkt Ham & Turkey Club cheese,Other,Calories from Fat,0,379 grams
390,Boston Market,Bos Mkt Meat Loaf Brown Gravy,Other,Calories,0,198 grams
390,Burger King,BK Biscuit with egg,Breakfast,Calories,0,132 grams
390,Burger King,BK French Toast Sticks,Breakfast,Calories,0,112 grams
390,Burger King,BK Large Hash Brown Rounds,Breakfast,Calories,0,128 grams
390,Dairy Queen,DQ DQ Ultimate Burger,Sandwiches,Calories from Fat,0,269 grams
390,Hardees,Hardees Biscuit,Breakfast,Calories,0,83 grams
390,Hardees,Hardees Regular French Fries,Sides,Sodium,0,113 grams
390,Taco Bell,T Bell Mexican Pizza,Other,Calories,0,6.75 ounces
390,Wendys,Wendys Jr Bacon Cheeseburger,Sandwiches,Calories,0,166 grams
390,Wendys,Wendys Medium French Fries,Sides,Calories,0,130 grams
391,Subway,Subway Asiago Ceasar Chicken,Sandwiches,Calories,0,244 grams
395,Dominos,Dominos Anchovies,Toppings,Cholesterol,0,34 grams
397,Arbys,Arbys Potato Cakes,Sides,Sodium,0,85 grams
400,Arbys,Arbys Regular Roast Beef,Sandwiches,Calories,0,154 grams
400,Baskin Robbins,Bask Rob Berries Gone Banana (hard),Ice Cream,Calories,0,16 ounces
400,Blimpies,Blimpies Grilled Chicken,Sandwiches,Calories,0,260 grams
400,Blimpies,Blimpies Ham Swiss,Sandwiches,Calories,0,234 grams
400,Boston Market,Bos Mkt Turkey Sandwich no cheese,Turkey,Calories,0,266 grams
400,Dairy Queen,DQ Medium Chocolate Sundae,Desserts,Calories,0,234 grams
400,Dairy Queen,DQ Peanut Buster Parfait,Desserts,Sodium,0,305 grams
400,KFC,KFC Original Recipe Breast,Chicken,Calories,0,153 grams
400,McDonalds,McD Chicken McGrill,Sandwiches,Calories,0,7.5 oz (213 g)
400,McDonalds,McD Filet-O-Fish,Sandwiches,Calories,0,5 oz (141 g)
400,McDonalds,McD Warm Cinnamon Roll,Breakfast,Sodium,0,3.7 oz (105 g)
400,Taco Bell,T Bell Chicken Quesadilla,Other,Calories,0,6 ounces
400,Taco Bell,T Bell Double Bacon & Egg Burrito,Breakfast,Cholesterol,0,6.25 ounces
400,Taco Bell,T Bell Grilled Chicken Burrito,Burritos,Calories,0,7 ounces
400,Taco Bell,T Bell Taco Salad & Salsa no shell,Other,Calories,0,16.5 ounces
400,Wendys,Wendys Garden Veggie Pita,Sandwiches,Calories,0,257 grams
401,Subway,Subway Horseradish Roast Beef,Sandwiches,Calories,0,230 grams
404,Pizza Hut,P Hut Stuffed Crust Ham Pizza,Pizza,Calories,0,162 grams
410,Blimpies,Blimpies Blimpie Best,Sandwiches,Calories,0,242 grams
410,Boston Market,Bos Mkt Chicken Caesar Salad,Salads,Calories from Fat,0,369 grams
410,Burger King,BK Biscuit with sausage egg cheese,Breakfast,Calories from Fat,0,189 grams
410,Burger King,BK Croissanwich saus cheese,Breakfast,Calories,0,107 grams
410,Dairy Queen,DQ Large Vanilla Cone,Desserts,Calories,0,253 grams
410,Hardees,Hardees Big Roast Beef Sandwich,Sandwiches,Calories,0,165 grams
410,Hardees,Hardees Ham Biscuit,Breakfast,Calories,0,109 grams
410,McDonalds,McD Big Breakfast,Breakfast,Calories from Fat,0,9.4 oz (266 g)
410,McDonalds,McD California Cobb Salad (without chicken),Salads,Sodium,0,8.4 oz (237 g)
410,McDonalds,McD Sausage Biscuit,Breakfast,Calories,0,4 oz (112 g)
410,Wendys,Wendys Spicy Chicken Sandwich,Sandwiches,Calories,0,213 grams
412,Subway,Subway Southwest Steak & Chicken,Sandwiches,Calories,0,255 grams
413,Subway,Subway Asiago Ceasar Wrap,Sandwiches,Calories,0,244 grams
414,Arbys,Arbys Small Homestyle Fries,Sides,Sodium,0,71 grams
414,KFC,KFC Original Recipe Whole Wing,Chicken,Sodium,0,47 grams
415,KFC,KFC Hot & Spicy Whole Wing,Chicken,Sodium,0,55 grams
415,Subway,Subway Cold Cut Trio,Sandwiches,Calories,0,254 grams
418,Arbys,Arbys Roast Chicken Salad,Salads,Sodium,0,408 grams
419,Subway,Subway Tuna with light mayo,Sandwiches,Calories,0,252 grams
420,Arbys,Arbys Grilled Chicken Deluxe,Sandwiches,Calories,0,230 grams
420,Arbys,Arbys Roast Chicken Club,Sandwiches,Calories,0,241 grams
420,Blimpies,Blimpies Chicken Fajita,Sandwiches,Calories,0,278 grams
420,Boston Market,Bos Mkt Ham & Turkey Club no cheese,Other,Calories,0,266 grams
420,Burger King,BK Whopper Jr,Sandwiches,Calories,0,172 grams
420,Burger King,BK Whopper Sandwich with cheese,Sandwiches,Calories from Fat,0,303 grams
420,Dairy Queen,DQ Medium Chocolate Shake,Desserts,Sodium,0,539 grams
420,McDonalds,McD Chicken McNuggets (10 piece),Chicken McNuggets and Selects,Calories,0,5.6 oz (160 g)
420,McDonalds,McD McChicken,Sandwiches,Calories,0,5.2 oz (147 g)
420,McDonalds,McD Quarter Pounder,Sandwiches,Calories,0,6.1 oz (171 g)
420,McDonalds,McD Sausage McGriddles,Breakfast,Calories,0,4.7 oz (135 g)
420,McDonalds,McD Strawberry Triple Thick Shake (12 fl oz cup),Desserts,Calories,0,333 mL
420,McDonalds,McD Vanilla Triple Thick Shake (12 fl oz cup),Desserts,Calories,0,333 mL
420,McDonalds,McD Warm Cinnamon Roll,Breakfast,Calories,0,3.7 oz (105 g)
420,Taco Bell,T Bell Grande Breakfast Burrito,Breakfast,Calories,0,6.25 ounces
420,Taco Bell,T Bell Veggie Fajita Wrap,Fajitas,Calories,0,8 ounces
420,Wendys,Wendys Single Hamburger with everything,Sandwiches,Calories,0,219 grams
421,Pizza Hut,P Hut Stuffed Crust Veggie Lovers,Pizza,Calories,0,192 grams
422,KFC,KFC Original Recipe Drumstick,Chicken,Sodium,0,61 grams
423,Arbys,Arbys Large Homestyle Fries,Sides,Calories,0,142 grams
430,Boston Market,Bos Mkt Chix Sandwich no cheese,Chicken,Calories,0,281 grams
430,Burger King,BK Bacon Cheeseburger,Sandwiches,Calories,0,149 grams
430,Burger King,BK Medium Vanilla Shake,Desserts,Calories,0,397 grams
430,Dairy Queen,DQ Chix Breast Fillet Sandwich,Other,Calories,0,191 grams
430,Dairy Queen,DQ Strawberry Shortcake,Desserts,Calories,0,241 grams
430,Hardees,Hardees Bacon Cheeseburger,Sandwiches,Calories from Fat,0,267 grams
430,Taco Bell,T Bell Breakfast Quesadilla with sausage,Breakfast,Calories,0,6 ounces
432,Arbys,Arbys Philly Beef n Swiss Sub Roll,Sandwiches,Calories from Fat,0,294 grams
432,Pizza Hut,P Hut Stuffed Crust Chix Supreme,Pizza,Calories,0,188 grams
433,Arbys,Arbys Roast Chicken Deluxe,Sandwiches,Calories,0,216 grams
435,McDonalds,McD Scrambled Eggs (2),Breakfast,Cholesterol,0,3.6 oz (101 g)
436,Arbys,Arbys Roast Chicken Santa Fe,Sandwiches,Calories,0,182 grams
438,Pizza Hut,P Hut Stuffed Crust Pepperoni Pizza,Pizza,Calories,0,164 grams
440,Boston Market,Bos Mkt 1-4 Dark Meat Chicken no skin,Chicken,Sodium,0,95 grams
440,Boston Market,Bos Mkt Green Bean Casserole,Sides,Sodium,0,170 grams
440,Boston Market,Bos Mkt Ham Sandwich no cheese,Other,Calories,0,266 grams
440,Burger King,BK Cini-minis,Breakfast,Calories,0,108 grams
440,Burger King,BK French Toast Sticks,Breakfast,Sodium,0,112 grams
440,Burger King,BK Medium Chocolate Shake,Desserts,Calories,0,397 grams
440,Dairy Queen,DQ Medium French Fries,Sides,Calories,0,141 grams
440,Dairy Queen,DQ Sm Chocolate Chip Cookie Dough,Desserts,Sodium,0,312 grams
440,Hardees,Hardees Country Ham Biscuit,Breakfast,Calories,0,103 grams
440,Hardees,Hardees Frisco Burger,Sandwiches,Calories from Fat,0,219 grams
440,Hardees,Hardees Jelly Biscuit,Breakfast,Calories,0,100 grams
440,Hardees,Hardees Large French Fries,Sides,Calories,0,150 grams
440,KFC,KFC Mashed Potatoes with Gravy,Sides,Sodium,0,136 grams
440,McDonalds,McD Bacon Egg & Cheese Biscuit,Breakfast,Calories,0,5.1 oz (145 g)
440,McDonalds,McD Chicken McNuggets (20 piece),Chicken McNuggets and Selects,Calories from Fat,0,11.3 oz (320 g)
440,McDonalds,McD Chocolate Triple Thick Shake (12 fl oz cup),Desserts,Calories,0,333 mL
440,McDonalds,McD Hot n Spicy McChicken,Sandwiches,Calories,0,5.1 oz (145 g)
440,McDonalds,McD Newmans Own Cobb Dressing,Salads,Sodium,0,2 fl oz (59 mL)
440,Pizza Hut,P Hut Large Edge Meaty Pizza,Pizza,Sodium,0,58 grams
440,Taco Bell,T Bell Burrito Supreme,Burritos,Calories,0,9 ounces
440,Wendys,Wendys Breaded Chicken Sandwich,Sandwiches,Calories,0,208 grams
440,Wendys,Wendys Classic Greek Pita,Sandwiches,Calories,0,234 grams
440,Wendys,Wendys Medium Frosty Dairy,Sides,Calories,0,298 grams
441,Arbys,Arbys Roast Beef Sub Roll,Sandwiches,Calories from Fat,0,306 grams
445,Pizza Hut,P Hut Stuffed Crust Cheese Pizza,Pizza,Calories,0,162 grams
450,Blimpies,Blimpies Club,Sandwiches,Calories,0,280 grams
450,Boston Market,Bos Mkt Brownie,Sides,Calories,0,95 grams
450,Boston Market,Bos Mkt Caesar Side Salad,Salads,Sodium,0,113 grams
450,Burger King,BK Small Hash Brown Rounds,Breakfast,Sodium,0,75 grams
450,Dairy Queen,DQ Buster Bar,Desserts,Calories,0,149 grams
450,Dairy Queen,DQ Chicken Strip Basket fries toast,Other,Calories from Fat,0,414 grams
450,Hardees,Hardees Frisco Breakfast Sandwich,Breakfast,Calories,0,187 grams
450,Hardees,Hardees Hot Dog with condiments,Other,Calories,0,160 grams
450,KFC,KFC Original Recipe Chix Sandwich,Chicken,Calories,0,200 grams
450,McDonalds,McD Bacon Egg & Cheese McGriddles,Breakfast,Calories,0,5.9 oz (168 g)
450,McDonalds,McD Chicken McNuggets (4 piece),Chicken McNuggets and Selects,Sodium,0,2.3 oz (64 g)
450,McDonalds,McD Sausage McMuffin with Egg,Breakfast,Calories,0,5.8 oz (164 g)
450,Taco Bell,T Bell Big Beef Nachos Supreme,Other,Calories,0,7 ounces
450,Taco Bell,T Bell Breakfast Quesadilla with bacon,Breakfast,Calories,0,6 ounces
451,Arbys,Arbys Chocolate Shake,Desserts,Calories,0,340 grams
453,Subway,Subway Italian BMT,Sandwiches,Calories,0,250 grams
455,Dominos,Dominos Lg Deep Dish Cheese Pizza,Pizza,Calories,0,173 grams
457,Arbys,Arbys Butterfinger Polar Swirl,Desserts,Calories,0,329 grams
460,Arbys,Arbys Nonfat Vanilla Shake,Desserts,Sodium,0,453 grams
460,Boston Market,Bos Mkt Baked Italian Pasta,Sides,Sodium,0,170 grams
460,Dairy Queen,DQ Medium Strawberry Breeze,Desserts,Calories,0,383 grams
460,McDonalds,McD Double Cheeseburger,Sandwiches,Calories,0,6.1 oz (173 g)
460,Taco Bell,T Bell Chicken Fajita Wrap,Fajitas,Calories,0,8 ounces
461,Pizza Hut,P Hut Stuffed Crust Pork Pizza,Pizza,Calories,0,172 grams
465,McDonalds,McD Big Breakfast,Breakfast,Cholesterol,0,9.4 oz (266 g)
466,Pizza Hut,P Hut Stuffed Crust Beef Pizza,Pizza,Calories,0,172 grams
470,Arbys,Arbys Nonfat Vanilla Shake,Desserts,Calories,0,453 grams
470,Burger King,BK Dutch Apple Pie,Desserts,Sodium,0,113 grams
470,Burger King,BK Medium Onion Rings,Sides,Sodium,0,94 grams
470,Burger King,BK Whopper Jr with cheese,Sandwiches,Calories,0,171 grams
470,Dairy Queen,DQ Small Heath Breeze,Desserts,Calories,0,291 grams
470,KFC,KFC Extra Crispy Breast,Chicken,Calories,0,168 grams
470,Taco Bell,T Bell Steak Fajita Wrap,Fajitas,Calories,0,8 ounces
470,Taco Bell,T Bell Taco Salad & Salsa with shell,Other,Calories from Fat,0,19 ounces
470,Wendys,Wendys Biggie French Fries,Sides,Calories,0,159 grams
470,Wendys,Wendys Broccoli & Cheese Potato,Sides,Calories,0,411 grams
470,Wendys,Wendys Broccoli & Cheese Potato,Sides,Sodium,0,411 grams
470,Wendys,Wendys Chicken Nuggets (5),Sides,Sodium,0,75 grams
471,KFC,KFC Hot Wings Pieces (6),Chicken,Calories,0,135 grams
478,Pizza Hut,P Hut Stuffed Crust Italian Sausage,Pizza,Calories,0,172 grams
480,Blimpies,Blimpies Vegimax,Sandwiches,Sodium,0,85 grams
480,Boston Market,Bos Mkt 1-4 White Meat Chix no skin,Chicken,Sodium,0,140 grams
480,Hardees,Hardees Chicken Fillet Sandwich,Sandwiches,Calories,0,196 grams
480,Hardees,Hardees Double Cheeseburger,Sandwiches,Calories,0,171 grams
480,McDonalds,McD Deluxe Breakfast,Breakfast,Cholesterol,0,15.6 oz (441 g)
480,Pizza Hut,P Hut Cavatini Pasta,Other,Calories,0,357 grams
480,Taco Bell,T Bell Double Bacon & Egg Burrito,Breakfast,Calories,0,6.25 ounces
480,Wendys,Wendys Chicken Caesar Pita,Sandwiches,Calories,0,237 grams
480,Wendys,Wendys Chicken Club Sandwich,Sandwiches,Calories,0,216 grams
480,Wendys,Wendys Garden Ranch Chicken Pita,Sandwiches,Calories,0,283 grams
